Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Pressure (millibars),Temperature (C)
0.59,6.7298,279,15.826300000000002,1024.55,2.333333333333335
0.61,11.7369,278,14.9569,1023.92,2.9166666666666665
0.67,11.2056,290,11.2056,1023.78,2.794444444444445
0.67,17.404100000000003,289,11.2056,1023.85,2.822222222222221
0.62,15.697500000000002,294,11.398800000000001,1024.12,4.522222222222222
0.61,22.0087,289,9.982000000000001,1024.38,4.972222222222224
0.55,27.9174,300,9.982000000000001,1024.56,7.1499999999999995
0.49,30.3646,308,11.4471,1024.46,8.649999999999999
0.5,28.078400000000002,319,11.270000000000001,1024.58,8.861111111111112
0.49,24.0212,301,11.270000000000001,1024.84,8.955555555555556
0.49,21.3808,329,11.4471,1024.75,9.072222222222221
0.46,17.6778,291,11.2056,1024.44,10.155555555555557
0.46,10.3201,319,9.982000000000001,1024.23,10.088888888888887
0.49,12.7029,299,10.3523,1024.36,9.200000000000001
0.55,8.2432,281,11.2056,1024.35,7.377777777777778
0.6,9.450700000000001,280,9.982000000000001,1024.95,6.199999999999998
0.69,8.9999,292,9.982000000000001,1025.55,2.833333333333334
0.72,10.867500000000001,261,9.982000000000001,1025.76,2.294444444444446
0.75,6.6493,271,15.826300000000002,1026.27,1.7166666666666686
0.83,3.7996,235,14.9569,1026.65,0.6611111111111099
0.85,6.44,270,14.9086,1026.77,-0.6166666666666664
0.82,14.4739,170,8.1305,1015.25,4.400000000000001
0.8,9.708300000000001,307,6.8425,1023.18,4.4555555555555575
0.76,11.2056,171,8.1305,1014.48,4.844444444444444
0.76,14.2646,171,8.1305,1014.06,4.905555555555555
0.78,14.168000000000003,170,8.420300000000001,1013.73,5.405555555555554
0.76,15.971200000000001,160,8.1305,1013.46,4.927777777777776
0.71,17.549000000000003,161,8.1305,1013.34,6.038888888888888
0.72,18.160800000000002,163,9.982000000000001,1013.63,5.972222222222222
0.76,17.5651,170,9.982000000000001,1013.68,5.050000000000002
0.65,15.971200000000001,170,11.2056,1014.06,7.244444444444444
0.68,13.7494,167,11.0285,1014.7,7.872222222222224
0.67,14.4739,174,11.2056,1014.96,8.072222222222223
0.6,12.992700000000001,193,11.2056,1014.86,10.13888888888889
0.61,16.035600000000002,202,11.4471,1014.74,11.05
0.62,14.586600000000002,222,11.270000000000001,1014.82,11.083333333333336
0.62,11.0768,249,11.270000000000001,1015.24,11.016666666666666
0.77,1.5134,228,10.948,1016.08,9.100000000000001
0.83,0.8372,317,8.05,1016.5,7.677777777777777
0.84,7.969500000000001,21,6.3434,1017.94,7.5
0.86,19.5454,338,6.8425,1019.23,6.211111111111111
0.86,21.590100000000003,329,6.295100000000001,1020.51,4.927777777777776
0.86,17.066,338,6.295100000000001,1021.62,4.927777777777776
0.86,17.3075,328,6.8425,1022.75,4.53888888888889
0.82,14.2163,319,6.295100000000001,1023.68,4.4222222222222225
0.85,6.2468,203,14.731500000000002,1027.14,-1.5444444444444452
0.76,10.867500000000001,183,6.7137,1026.85,-1.1388888888888893
0.85,5.8121,179,9.7566,1027.06,-2.2888888888888896
0.89,3.059,223,7.8729,1026.86,-2.894444444444445
0.89,4.2343,234,2.8658,1026.91,-3.150000000000001
0.85,4.1699,181,2.6404,1026.94,-2.9888888888888885
0.92,4.2826,161,1.7710000000000004,1026.76,-3.0333333333333337
0.93,3.9606000000000003,158,1.8837,1026.94,-3.877777777777778
0.86,1.3202,132,3.5259,1027.44,-0.17777777777777792
0.77,1.2558,198,6.0697,1027.53,2.7777777777777777
0.62,0.8372,206,7.728,1027.66,6.93888888888889
0.62,4.8944,247,9.982000000000001,1027.44,7.844444444444444
0.46,8.017800000000001,218,9.982000000000001,1026.93,11.016666666666666
0.45,9.6117,232,10.3523,1026.31,11.149999999999999
0.4,12.2682,228,9.982000000000001,1025.51,12.244444444444444
0.31,12.976600000000001,231,9.982000000000001,1024.74,12.705555555555556
0.36,10.4006,220,10.3523,1024.74,11.116666666666665
0.4,7.776300000000001,230,9.982000000000001,1024.73,8.955555555555556
0.49,7.615300000000001,229,9.853200000000001,1025.24,5.061111111111111
0.61,5.0393,221,9.8693,1025.65,3.150000000000001
0.61,8.1949,190,9.7566,1025.64,2.7111111111111126
0.6,6.5205,180,7.905100000000001,1025.84,2.5944444444444454
0.66,10.384500000000001,196,8.2593,1026.39,1.683333333333334
0.67,10.835300000000002,192,6.166300000000001,1026.44,0.4166666666666667
0.7,6.6332,189,6.166300000000001,1026.61,-0.09444444444444539
0.87,6.9552000000000005,208,9.3863,1026.68,-0.055555555555556344
0.72,11.1895,182,6.166300000000001,1026.59,-0.9111111111111114
0.73,10.9319,190,6.166300000000001,1026.3,-0.4499999999999993
0.74,11.0607,206,9.8693,1026.34,0.7555555555555552
0.75,14.039200000000001,220,9.9015,1026.31,1.1722222222222218
0.82,14.007,211,11.125100000000002,1026.62,-0.005555555555556424
0.76,12.5097,212,9.837100000000001,1026.94,1.0277777777777786
0.71,12.397,220,9.9015,1027.32,3.7055555555555566
0.56,14.2163,222,9.9015,1027.33,7.061111111111112
0.46,21.7833,230,9.982000000000001,1027.28,10.505555555555553
0.44,17.243100000000002,250,9.982000000000001,1027.24,10.994444444444444
0.4,21.8638,270,9.982000000000001,1027.14,12.216666666666669
0.39,14.6832,258,10.3523,1026.94,12.716666666666667
0.36,11.3505,272,9.982000000000001,1026.15,13.833333333333334
0.34,11.656400000000001,292,9.982000000000001,1025.85,13.81111111111111
0.41,12.058900000000001,321,10.3523,1025.89,12.86111111111111
0.5,8.7101,337,9.9015,1026.15,10.011111111111113
0.55,10.3362,19,9.9015,1026.66,7.188888888888887
0.65,2.3023000000000002,35,9.8693,1027.13,6.083333333333335
0.7,4.83,200,9.853200000000001,1027.65,3.7944444444444434
0.73,3.22,171,11.8496,1027.97,3.75
0.85,1.932,82,9.7888,1028.61,0.46666666666666856
0.82,3.3971,201,7.905100000000001,1028.75,0.19444444444444522
0.85,3.2039,172,6.0697,1028.72,0.6555555555555554
0.77,6.6654,207,9.982000000000001,1028.38,1.772222222222221
0.81,6.2468,226,6.118,1028.4,-0.777777777777777
0.82,3.5581,213,6.118,1028.02,0.23888888888888873
0.82,10.835300000000002,202,9.193100000000001,1027.75,0
0.77,4.9266000000000005,183,4.2021,1027.82,1.3499999999999999
0.78,9.2897,173,4.2021,1027.81,1.3722222222222216
0.85,7.824600000000001,181,3.7835000000000005,1028.11,1.5444444444444452
0.81,4.7495,196,4.2021,1028.32,3.06111111111111
0.69,9.338000000000001,183,4.2987,1028.6,6.227777777777778
0.6,8.9516,231,9.450700000000001,1028.55,9.53888888888889
0.37,11.4632,258,9.982000000000001,1028.22,13.794444444444444
0.34,20.1733,278,9.982000000000001,1027.83,14.905555555555553
0.34,14.586600000000002,256,10.3523,1027.42,14.938888888888888
0.39,14.3612,240,9.982000000000001,1026.34,15.044444444444443
0.33,23.2162,250,9.982000000000001,1025.64,16.083333333333332
0.33,20.6724,250,10.3523,1025.2,14.933333333333334
0.38,12.735100000000001,230,9.9015,1025.25,12.844444444444443
0.5,9.4829,230,9.9015,1025.74,10.13888888888889
0.58,8.7101,237,9.982000000000001,1026.15,8.266666666666667
0.59,10.948,212,9.982000000000001,1026.21,7.433333333333334
0.64,10.948,202,15.826300000000002,1025.83,6.788888888888888
0.62,10.448900000000002,194,14.9569,1025.73,7.233333333333336
0.67,10.787,192,15.826300000000002,1025.33,5.566666666666668
0.7,10.948,202,14.9086,1025.04,4.500000000000001
0.79,10.2718,271,14.9569,1028.47,3.827777777777778
0.73,10.996300000000002,201,14.9086,1024.62,5.027777777777776
0.73,6.4561,184,14.9086,1024.04,4.477777777777779
0.7,6.9069,221,14.168000000000003,1023.53,5.7055555555555575
0.75,9.9176,232,9.982000000000001,1023.43,3.0166666666666666
0.76,10.0142,261,11.125100000000002,1023.48,4.988888888888887
0.8,5.2647,209,10.948,1024.25,5.3
0.73,8.420300000000001,316,11.2056,1025.23,7.33888888888889
0.78,11.3666,252,6.295100000000001,1025.63,7.411111111111113
0.82,11.4954,261,10.0303,1025.69,8.883333333333335
0.55,25.277,308,11.2056,1025.27,14.822222222222223
0.44,36.2411,309,11.2056,1025.17,14.994444444444447
0.43,34.5023,311,11.398800000000001,1024.93,15.222222222222221
0.42,34.9209,310,11.2056,1024.67,15.088888888888887
0.42,32.8923,309,9.982000000000001,1024.48,15.038888888888888
0.41,28.6097,319,10.3523,1024.87,14.255555555555553
0.49,11.785200000000001,293,9.982000000000001,1025.37,12.838888888888889
0.57,11.3183,309,9.982000000000001,1026.17,10.177777777777777
0.62,10.835300000000002,285,9.982000000000001,1026.76,9.138888888888891
0.64,12.8156,290,9.982000000000001,1027.29,7.472222222222224
0.67,11.1734,308,15.826300000000002,1028.05,6.427777777777778
0.74,10.3523,274,14.9569,1028.51,6.1833333333333345
0.75,11.0768,270,15.826300000000002,1028.84,5.3
0.78,10.9319,270,15.826300000000002,1028.96,4.61111111111111
0.69,8.291500000000001,159,14.168000000000003,1025.9,5.177777777777778
0.82,6.7298,273,14.9086,1028.98,3.366666666666668
0.84,3.2844,263,14.9086,1028.89,2.833333333333334
0.82,7.2772,268,14.168000000000003,1029.06,3.022222222222221
0.82,7.695800000000001,288,9.982000000000001,1029.28,2.6999999999999997
0.79,3.4615,256,9.982000000000001,1029.55,2.233333333333335
0.85,4.7334000000000005,226,9.982000000000001,1030.01,1.5222222222222233
0.76,3.2361,202,9.982000000000001,1030.04,5.911111111111111
0.66,9.499,279,9.982000000000001,1030.25,8.838888888888887
0.51,7.5348,287,10.3523,1030.37,12.07222222222222
0.37,4.9588,265,9.982000000000001,1029.84,13.861111111111112
0.33,8.227100000000002,211,9.982000000000001,1029.61,14.994444444444447
0.33,12.2199,215,10.3523,1029.03,16.083333333333332
0.31,11.3183,202,9.982000000000001,1028.1,17.194444444444443
0.31,12.799500000000002,211,9.982000000000001,1027.5,17.266666666666666
0.36,12.5419,199,10.3523,1027.43,16.16111111111111
0.39,11.0768,170,9.982000000000001,1026.98,14.000000000000002
0.5,14.023100000000003,159,9.982000000000001,1026.89,11.25
0.5,11.527600000000001,152,9.982000000000001,1027.01,10.277777777777779
0.54,13.9909,169,9.982000000000001,1026.79,8.933333333333332
0.54,16.9694,160,14.9086,1026.59,8.838888888888887
0.55,13.9426,158,14.168000000000003,1026.23,8.177777777777777
0.59,13.894300000000003,150,14.9086,1025.52,7.1499999999999995
0.63,13.8299,159,14.9086,1025.41,6.016666666666666
0.72,1.1592,291,8.420300000000001,1023.08,5.316666666666666
0.74,13.9748,149,14.9086,1024.61,3.7944444444444434
0.71,16.985500000000002,150,14.9086,1023.74,3.7944444444444434
0.75,13.5884,139,14.168000000000003,1023.32,3.277777777777777
0.79,11.0607,168,9.982000000000001,1022.99,2.2000000000000006
0.79,13.8138,150,9.9015,1022.8,2.1722222222222203
0.81,12.5097,150,9.9015,1022.81,2.116666666666668
0.71,10.8997,169,9.9015,1022.5,4.861111111111111
0.63,12.1555,181,9.9015,1021.92,7.822222222222221
0.51,12.203800000000001,205,9.982000000000001,1021.81,12.799999999999999
0.38,13.7977,251,9.982000000000001,1021.16,16.961111111111112
0.35,17.1626,271,9.982000000000001,1020.68,17.677777777777777
0.33,13.7011,277,10.3523,1020.25,17.82777777777778
0.33,15.810200000000002,309,9.982000000000001,1019.89,18.86111111111111
0.34,13.0088,299,9.982000000000001,1019.69,18.86111111111111
0.36,15.0374,315,10.3523,1020.03,18.02777777777778
0.44,11.4471,301,9.982000000000001,1020.27,14.11111111111111
0.53,12.477500000000001,291,6.295100000000001,1020.98,10.366666666666665
0.57,11.914000000000001,299,6.8425,1021.53,9.516666666666667
0.62,8.1305,298,6.295100000000001,1021.77,7.9944444444444445
0.58,6.4722,298,6.295100000000001,1022.08,8.922222222222224
0.65,4.1216,287,6.8425,1022.42,7.838888888888889
0.68,6.8586,307,6.295100000000001,1022.6,6.172222222222222
0.66,6.5849,291,8.1305,1022.57,6.561111111111113
0.66,8.645700000000001,198,14.168000000000003,1016.8,6.716666666666669
0.76,3.6547,265,8.05,1022.49,4.938888888888889
0.77,5.828200000000001,221,8.05,1022.3,4.194444444444443
0.81,5.2486,331,6.7781,1022.48,3.877777777777776
0.83,4.6851,359,5.0393,1022.57,2.616666666666667
0.92,0.1288,60,4.9427,1022.29,1.0166666666666657
0.92,1.8354,206,5.699400000000001,1022.37,2.177777777777779
0.8,11.270000000000001,70,6.118,1022.64,5.911111111111111
0.71,3.1717,159,8.1305,1022.62,7.916666666666667
0.57,8.0822,152,8.420300000000001,1022.33,12.505555555555553
0.48,11.511500000000002,151,9.982000000000001,1021.8,16.133333333333333
0.37,15.7458,199,9.982000000000001,1020.82,18.772222222222226
0.35,19.706400000000002,200,10.3523,1019.75,19.66666666666667
0.32,17.71,221,9.982000000000001,1018.61,19.95
0.32,20.5275,220,9.982000000000001,1017.92,19.95
0.36,16.0517,202,10.3523,1017.54,17.849999999999998
0.43,12.477500000000001,182,9.982000000000001,1016.92,15.11111111111111
0.45,12.461400000000001,172,9.982000000000001,1016.82,13.833333333333334
0.61,10.577700000000002,184,9.982000000000001,1016.96,9.366666666666667
0.57,5.1359,200,9.982000000000001,1016.82,9.133333333333333
0.62,6.44,200,14.9086,1016.71,8
0.65,6.8425,216,14.168000000000003,1016.62,8.1
0.68,6.4078,195,14.9086,1016.32,6.63888888888889
0.7,10.6099,209,14.9086,1015.84,5.994444444444444
0.66,10.368400000000001,320,14.9569,1019.58,5.638888888888888
0.72,10.980200000000002,209,14.9086,1015.34,5.799999999999999
0.69,10.835300000000002,183,14.9086,1015.13,6.772222222222221
0.71,10.143,192,14.168000000000003,1014.8,7.022222222222222
0.64,10.9319,175,9.982000000000001,1014.51,6.333333333333332
0.6,9.434600000000001,186,9.982000000000001,1014.24,7.355555555555558
0.65,7.856800000000001,195,9.982000000000001,1014.86,7.744444444444444
0.52,17.581200000000003,249,9.982000000000001,1014.94,12.52222222222222
0.46,25.051600000000004,259,9.982000000000001,1015.13,13.655555555555555
0.46,27.9979,248,9.982000000000001,1015.32,13.861111111111112
0.44,23.345000000000002,260,9.982000000000001,1015.13,15.02222222222222
0.41,17.581200000000003,290,9.982000000000001,1014.95,16.105555555555558
0.39,11.8335,293,10.3523,1014.59,17.11111111111111
0.38,14.6671,328,9.982000000000001,1014.17,17.266666666666666
0.38,11.4471,300,9.982000000000001,1014.34,17.21666666666667
0.43,8.8389,288,10.3523,1014.55,16.261111111111113
0.51,9.66,278,11.2056,1014.86,14.005555555555556
0.55,9.563400000000001,251,11.2056,1015.37,12.850000000000001
0.57,8.5652,273,11.0285,1016.25,12.355555555555558
0.57,8.6135,291,11.2056,1016.61,12.105555555555554
0.63,17.388,320,15.826300000000002,1017.71,12.055555555555557
0.54,14.457800000000002,329,14.9569,1018.55,11.08888888888889
0.58,17.5329,329,15.826300000000002,1019.31,8.838888888888887
0.59,14.4095,328,15.826300000000002,1019.87,6.7777777777777795
0.77,2.737,184,14.9569,1024.66,2.8777777777777778
0.6,17.2753,338,15.826300000000002,1020.5,5.638888888888888
0.56,15.584800000000001,328,9.982000000000001,1020.62,6.155555555555555
0.61,16.6957,326,15.262800000000002,1021.49,5.305555555555554
0.7,12.654600000000002,291,9.982000000000001,1021.98,2.9777777777777774
0.69,5.152000000000001,281,9.982000000000001,1022.58,4.044444444444445
0.63,12.799500000000002,280,9.982000000000001,1023.57,4.344444444444445
0.55,14.6188,271,9.982000000000001,1024.38,7.177777777777779
0.54,14.441700000000003,289,9.982000000000001,1025.18,8.861111111111112
0.41,19.336100000000002,289,10.3523,1025.66,10.872222222222222
0.31,15.681400000000002,318,9.982000000000001,1025.36,12.17222222222222
0.31,17.5973,318,9.982000000000001,1024.97,12.755555555555556
0.31,16.8084,295,10.3523,1024.32,12.805555555555554
0.31,23.377200000000002,319,9.982000000000001,1023.88,13.794444444444444
0.34,17.4846,270,9.982000000000001,1023.95,12.799999999999999
0.37,12.992700000000001,286,10.3523,1023.95,12.294444444444444
0.46,10.996300000000002,251,9.982000000000001,1023.86,9.027777777777779
0.55,7.953400000000001,267,9.982000000000001,1024.26,6.272222222222222
0.53,8.790600000000001,250,9.982000000000001,1024.91,7.272222222222224
0.65,5.119800000000001,231,9.982000000000001,1025.25,5.050000000000002
0.7,3.1073,293,15.826300000000002,1025.53,3.944444444444445
0.73,4.7978000000000005,249,14.9569,1025.78,2.5833333333333326
0.76,6.1019000000000005,171,15.826300000000002,1025.63,2.550000000000002
0.79,3.059,158,15.826300000000002,1025.35,2.0388888888888896
0.72,13.202,211,14.9569,1014.88,7.694444444444445
0.85,6.44,180,15.826300000000002,1025.34,-0.4833333333333339
0.88,3.2039,149,15.826300000000002,1024.94,-1.1555555555555546
0.88,6.0536,138,14.9569,1024.82,-0.36111111111111033
0.85,9.450700000000001,150,9.9015,1024.61,0.022222222222221748
0.85,7.953400000000001,168,9.708300000000001,1024.7,1.1055555555555567
0.77,5.554500000000001,173,9.7888,1024.51,2.727777777777776
0.66,16.7762,160,9.9015,1024.32,5.905555555555557
0.55,23.1357,179,10.0464,1023.73,8.75
0.44,21.670600000000004,189,10.0303,1023.42,11.944444444444445
0.39,21.670600000000004,199,10.0464,1022.7,12.777777777777779
0.39,17.404100000000003,201,9.982000000000001,1021.59,14.949999999999998
0.4,19.7386,209,10.3523,1020.31,15.883333333333335
0.39,20.2377,221,10.0464,1018.82,16.06111111111111
0.39,15.826300000000002,231,9.982000000000001,1017.73,16.06111111111111
0.42,15.681400000000002,220,9.982000000000001,1017.12,15.016666666666667
0.45,11.2217,230,9.982000000000001,1016.83,13.955555555555556
0.51,8.0017,250,9.982000000000001,1016.64,12.844444444444443
0.53,7.856800000000001,191,9.982000000000001,1016.75,12.322222222222223
0.57,8.1949,209,10.0464,1016.12,11.06111111111111
0.63,6.7298,193,15.874600000000001,1015.91,10.027777777777777
0.66,10.6099,213,14.9569,1015.52,9.755555555555556
0.63,14.2163,202,15.826300000000002,1014.4,10.13888888888889
0.82,14.2646,319,6.295100000000001,1024.3,4.4222222222222225
0.83,9.6117,127,13.8138,1026.39,3.0444444444444425
0.79,10.835300000000002,318,6.295100000000001,1025.79,3.838888888888887
0.82,11.0768,309,8.1305,1026.28,3.311111111111112
0.8,11.0768,311,8.420300000000001,1026.73,3.377777777777777
0.82,9.5312,308,8.1305,1027.19,2.7777777777777777
0.79,9.5312,318,8.1305,1027.69,2.244444444444444
0.84,5.4418,315,9.982000000000001,1028.3,1.4055555555555561
0.85,0.4025,314,9.982000000000001,1029.17,1.1555555555555546
0.82,7.760200000000001,330,9.982000000000001,1029.86,2.7999999999999994
0.77,8.162700000000001,32,9.982000000000001,1030.11,4.822222222222222
0.7,3.3971,104,9.982000000000001,1030.17,6.022222222222224
0.7,4.4919,170,11.270000000000001,1029.86,6.111111111111111
0.65,3.5259,157,11.4471,1029.51,7.094444444444446
0.65,8.694,120,11.2056,1029.13,7.244444444444444
0.63,1.9481000000000002,93,11.2056,1028.74,7.822222222222221
0.69,5.763800000000001,75,10.3523,1028.55,7.349999999999998
0.77,9.2575,80,9.982000000000001,1028.26,4.927777777777776
0.77,9.5151,100,9.982000000000001,1028.54,3.838888888888887
0.82,8.05,97,9.982000000000001,1028.51,3.9111111111111105
0.83,3.3649,90,9.708300000000001,1028.45,2.6999999999999997
0.85,6.7298,116,14.457800000000002,1028.14,2.144444444444444
0.89,9.209200000000001,88,11.3022,1028.01,0.9277777777777787
0.89,10.6743,110,11.543700000000001,1027.45,2.1499999999999986
0.8,13.7011,109,14.49,1026.99,3.122222222222221
0.81,15.536500000000002,146,14.0553,1020.97,4.433333333333332
0.83,10.835300000000002,128,14.5222,1026.24,2.127777777777777
0.85,14.007,119,11.672500000000001,1025.44,2.1499999999999986
0.9,18.8048,137,9.837100000000001,1024.91,1.772222222222221
